Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_CC_5,GO:0044444~cytoplasmic part,121,55.5045871559633,0.012088598334083165,"202733_AT, 211719_X_AT, 221900_AT, 203180_AT, 213693_S_AT, 213129_S_AT, 218847_AT, 202436_S_AT, 208228_S_AT, 209737_AT, 203717_AT, 217858_S_AT, 221266_S_AT, 204513_S_AT, 202609_AT, 206070_S_AT, 205710_AT, 214354_X_AT, 201474_S_AT, 210342_S_AT, 203716_S_AT, 214702_AT, 203386_AT, 212464_S_AT, 213133_S_AT, 203921_AT, 214308_S_AT, 202709_AT, 205016_AT, 205612_AT, 208892_S_AT, 211696_X_AT, 211699_X_AT, 211725_S_AT, 213629_X_AT, 214307_AT, 205498_AT, 201430_S_AT, 202286_S_AT, 205350_AT, 209288_S_AT, 209612_S_AT, 201540_AT, 207847_S_AT, 217232_X_AT, 209242_AT, 202437_S_AT, 201926_S_AT, 209395_AT, 211343_S_AT, 202920_AT, 203474_AT, 210298_X_AT, 213308_AT, 216944_S_AT, 205485_AT, 210372_S_AT, 213189_AT, 209514_S_AT, 204288_S_AT, 204836_AT, 205382_S_AT, 204446_S_AT, 220979_S_AT, 217414_X_AT, 202435_S_AT, 205083_AT, 203710_AT, 219195_AT, 212224_AT, 217165_X_AT, 208893_S_AT, 202908_AT, 207808_S_AT, 207144_S_AT, 37004_AT, 204686_AT, 222294_S_AT, 212110_AT, 217546_AT, 203387_S_AT, 206765_AT, 203786_S_AT, 204018_X_AT, 203911_AT, 209228_X_AT, 208949_S_AT, 214735_AT, 212611_AT, 204328_AT, 205051_S_AT, 211429_S_AT, 203638_S_AT, 49452_AT, 204870_S_AT, 205728_AT, 209458_X_AT, 214433_S_AT, 201650_AT, 213258_AT, 213103_AT, 201487_AT, 206043_S_AT, 219277_S_AT, 213423_X_AT, 206457_S_AT, 209810_AT, 205700_AT, 214505_S_AT, 203058_S_AT, 208454_S_AT, 203221_AT, 219077_S_AT, 213135_AT, 202071_AT, 204493_AT, 211478_S_AT, 203060_S_AT, 206461_X_AT, 215380_S_AT, 202528_AT, 213936_X_AT, 210495_X_AT, 214414_X_AT, 209447_AT, 212843_AT, 204151_X_AT, 210471_S_AT, 202311_S_AT, 209613_S_AT, 202833_S_AT, 219049_AT, 210299_S_AT, 205221_AT, 203980_AT, 217127_AT, 203766_S_AT, 221073_S_AT, 220751_S_AT, 200701_AT, 216442_X_AT, 209116_X_AT, 214745_AT, 212157_AT, 202310_S_AT, 204623_AT, 218313_S_AT, 208712_AT, 37512_AT, 201666_AT, 209515_S_AT, 214701_S_AT, 209227_AT, 206209_S_AT, 212531_AT, 209173_AT, 206806_AT, 209396_S_AT, 202295_S_AT, 203685_AT, 212992_AT, 205501_AT, 202589_AT, 211745_X_AT",200,8090,15514,1.1601940667490729,0.9691434511011411,0.15031909232816457,0.14085845015366472
GOTERM_BP_5,GO:0001890~placenta development,7,3.211009174311927,0.012348638771187045,"207980_S_AT, 203638_S_AT, 207144_S_AT, 201650_AT, 219743_AT, 208228_S_AT, 205490_X_AT, 202826_AT",213,145,16130,3.6558199773352764,0.999999999999916,0.2392672248305202,0.23254956533899443
GOTERM_BP_5,GO:0048812~neuron projection morphogenesis,15,6.8807339449541285,0.012749041403234837,"202709_AT, 211719_X_AT, 212157_AT, 209470_S_AT, 213135_AT, 213241_AT, 208228_S_AT, 204105_S_AT, 214701_S_AT, 212850_S_AT, 214930_AT, 209687_AT, 203638_S_AT, 210495_X_AT, 202350_S_AT, 209822_S_AT, 203685_AT, 214702_AT, 212843_AT, 212464_S_AT, 216442_X_AT, 209469_AT",213,543,16130,2.0919254013954816,0.9999999999999685,0.24313526203649433,0.23630900364736065
GOTERM_BP_5,GO:0048754~branching morphogenesis of an epithelial tube,7,3.211009174311927,0.013142239821059115,"203638_S_AT, 207144_S_AT, 202295_S_AT, 203685_AT, 208228_S_AT, 203510_AT, 208025_S_AT, 202286_S_AT",213,147,16130,3.6060809300245924,0.999999999999988,0.2464541469525473,0.23953470764917273
GOTERM_BP_5,GO:0055082~cellular chemical homeostasis,18,8.256880733944955,0.013143071790852721,"206043_S_AT, 212110_AT, 204124_AT, 202920_AT, 206765_AT, 206529_X_AT, 208399_S_AT, 203710_AT, 219195_AT, 216944_S_AT, 203908_AT, 204606_AT, 205485_AT, 202908_AT, 212531_AT, 209687_AT, 203685_AT, 205357_S_AT, 201926_S_AT",213,713,16130,1.9117792307844261,0.999999999999988,0.2464541469525473,0.23953470764917273
GOTERM_BP_5,GO:0043069~negative regulation of programmed cell death,20,9.174311926605505,0.013228339844686684,"205016_AT, 213693_S_AT, 207980_S_AT, 203221_AT, 205713_S_AT, 219195_AT, 208228_S_AT, 208025_S_AT, 201666_AT, 208949_S_AT, 217127_AT, 204606_AT, 205051_S_AT, 202908_AT, 209687_AT, 203638_S_AT, 207144_S_AT, 207847_S_AT, 202295_S_AT, 219743_AT, 203685_AT, 203510_AT",213,829,16130,1.8269650067675856,0.9999999999999903,0.2464541469525473,0.23953470764917273
GOTERM_BP_5,GO:0003151~outflow tract morphogenesis,5,2.293577981651376,0.013538412417662793,"219778_AT, 205485_AT, 207980_S_AT, 203638_S_AT, 219743_AT, 208228_S_AT",213,70,16130,5.4091213950368875,0.9999999999999954,0.25030560973724647,0.243278036879223
GOTERM_BP_5,GO:0051247~positive regulation of protein metabolic process,31,14.220183486238533,0.014272303984337844,"211719_X_AT, 209395_AT, 213693_S_AT, 203786_S_AT, 208228_S_AT, 209737_AT, 212850_S_AT, 205051_S_AT, 210372_S_AT, 221073_S_AT, 203638_S_AT, 205728_AT, 209822_S_AT, 214702_AT, 212464_S_AT, 205357_S_AT, 216442_X_AT, 201487_AT, 205016_AT, 220204_S_AT, 208892_S_AT, 208399_S_AT, 213135_AT, 202071_AT, 219195_AT, 204493_AT, 211725_S_AT, 205498_AT, 208712_AT, 209457_AT, 214701_S_AT, 208893_S_AT, 204606_AT, 221556_AT, 202908_AT, 204932_AT, 210495_X_AT, 209396_S_AT, 207847_S_AT, 202295_S_AT, 221577_X_AT, 203685_AT, 220203_AT",213,1508,16130,1.5567365288103512,0.9999999999999992,0.25661126574507465,0.24940665547642682
GOTERM_BP_5,GO:0055001~muscle cell development,7,3.211009174311927,0.014398662127433506,"205485_AT, 203766_S_AT, 202920_AT, 201650_AT, 203685_AT, 219743_AT, 204288_S_AT",213,150,16130,3.5339593114241006,0.9999999999999994,0.25661126574507465,0.24940665547642682
GOTERM_BP_5,GO:0048667~cell morphogenesis involved in neuron differentiation,14,6.422018348623854,0.014409220537295687,"202709_AT, 211719_X_AT, 212157_AT, 213135_AT, 213241_AT, 208228_S_AT, 204105_S_AT, 214701_S_AT, 212850_S_AT, 214930_AT, 209687_AT, 203638_S_AT, 210495_X_AT, 202350_S_AT, 209822_S_AT, 203685_AT, 214702_AT, 212843_AT, 212464_S_AT, 216442_X_AT",213,496,16130,2.1374753899742545,0.9999999999999994,0.25661126574507465,0.24940665547642682
GOTERM_BP_5,GO:0061564~axon development,13,5.963302752293578,0.01478782274835288,"202709_AT, 211719_X_AT, 213135_AT, 213241_AT, 208228_S_AT, 204105_S_AT, 214701_S_AT, 212850_S_AT, 214930_AT, 206070_S_AT, 209687_AT, 203638_S_AT, 210495_X_AT, 202350_S_AT, 203685_AT, 214702_AT, 212843_AT, 212464_S_AT, 216442_X_AT",213,445,16130,2.212269873925199,0.9999999999999998,0.2612841835811711,0.2539483766102712
GOTERM_BP_5,GO:0060419~heart growth,5,2.293577981651376,0.014887372970355745,"219778_AT, 203638_S_AT, 49452_AT, 219743_AT, 208228_S_AT, 204288_S_AT",213,72,16130,5.25886802295253,0.9999999999999999,0.2612841835811711,0.2539483766102712
GOTERM_BP_5,GO:0045444~fat cell differentiation,8,3.669724770642202,0.015494116598656071,"219778_AT, 203980_AT, 209292_AT, 209270_AT, 219195_AT, 208712_AT, 219093_AT, 208025_S_AT",213,197,16130,3.0752365291580275,1,0.26614716597124116,0.2586748260513219
GOTERM_BP_5,GO:0032956~regulation of actin cytoskeleton organization,10,4.587155963302752,0.015939135948126716,"209288_S_AT, 204606_AT, 206070_S_AT, 202609_AT, 209687_AT, 203474_AT, 203766_S_AT, 202071_AT, 205728_AT, 202286_S_AT",213,294,16130,2.5757720928747085,1,0.26944014700013835,0.2618753534427439
GOTERM_BP_5,GO:0048666~neuron development,22,10.091743119266056,0.016058205377112535,"211719_X_AT, 213839_AT, 213241_AT, 208228_S_AT, 209737_AT, 204105_S_AT, 212850_S_AT, 206070_S_AT, 209687_AT, 203638_S_AT, 205728_AT, 209822_S_AT, 201474_S_AT, 214702_AT, 212464_S_AT, 216442_X_AT, 209469_AT, 202709_AT, 212157_AT, 209470_S_AT, 213135_AT, 202071_AT, 201430_S_AT, 214701_S_AT, 214930_AT, 210495_X_AT, 202350_S_AT, 203685_AT, 212843_AT",213,965,16130,1.7264346006957114,1,0.26944014700013835,0.2618753534427439
GOTERM_CC_5,GO:0044449~contractile fiber part,8,3.669724770642202,0.01670401351957796,"205485_AT, 203766_S_AT, 202920_AT, 202071_AT, 209447_AT, 201650_AT, 204288_S_AT, 212992_AT",200,205,15514,3.0271219512195127,0.9919146240066591,0.19276140003291253,0.18062956366720476
GOTERM_CC_5,GO:0042383~sarcolemma,6,2.7522935779816518,0.016849772730149697,"219932_AT, 205485_AT, 202920_AT, 206765_AT, 201650_AT, 212992_AT",200,116,15514,4.012241379310344,0.9922502657809619,0.19276140003291253,0.18062956366720476
GOTERM_BP_5,GO:1902532~negative regulation of intracellular signal transduction,13,5.963302752293578,0.017078473588637996,"213693_S_AT, 208892_S_AT, 203221_AT, 203710_AT, 209457_AT, 209737_AT, 208025_S_AT, 208893_S_AT, 216944_S_AT, 202908_AT, 209687_AT, 218858_AT, 207847_S_AT, 204014_AT, 201474_S_AT, 203685_AT",213,454,16130,2.1684143037372547,1,0.2833155002169947,0.2753611426551633
GOTERM_BP_5,GO:0070555~response to interleukin-1,6,2.7522935779816518,0.01732185158918924,"204606_AT, 209395_AT, 212531_AT, 207144_S_AT, 209396_S_AT, 205498_AT, 213258_AT",213,114,16130,3.98566839634297,1,0.2853981261837846,0.27738529687722085
GOTERM_BP_5,GO:0030041~actin filament polymerization,7,3.211009174311927,0.01769991951394542,"209288_S_AT, 204606_AT, 202609_AT, 203474_AT, 203766_S_AT, 205728_AT, 204042_AT",213,157,16130,3.3763942465835357,1,0.28965679096470137,0.2815243955123481
GOTERM_BP_5,GO:0031399~regulation of protein modification process,33,15.137614678899084,0.017986172474606602,"211719_X_AT, 209395_AT, 213693_S_AT, 203786_S_AT, 208228_S_AT, 215506_S_AT, 209737_AT, 203980_AT, 212850_S_AT, 205051_S_AT, 210372_S_AT, 221073_S_AT, 203638_S_AT, 218858_AT, 205728_AT, 209822_S_AT, 204014_AT, 214702_AT, 212464_S_AT, 216442_X_AT, 205016_AT, 220204_S_AT, 208892_S_AT, 208399_S_AT, 213135_AT, 202071_AT, 219195_AT, 205498_AT, 208712_AT, 209457_AT, 214701_S_AT, 208893_S_AT, 204606_AT, 221556_AT, 218309_AT, 202908_AT, 204932_AT, 210495_X_AT, 209396_S_AT, 207847_S_AT, 221577_X_AT, 203685_AT, 219093_AT, 220203_AT",213,1664,16130,1.501811348862405,1,0.2905646276180414,0.2824067437707966
GOTERM_BP_5,GO:0046903~secretion,24,11.009174311926607,0.01804539309571928,"211719_X_AT, 209395_AT, 202833_S_AT, 208025_S_AT, 216944_S_AT, 205051_S_AT, 209687_AT, 211429_S_AT, 218856_AT, 209514_S_AT, 214702_AT, 205357_S_AT, 212464_S_AT, 216442_X_AT, 205382_S_AT, 204401_AT, 205612_AT, 220204_S_AT, 208399_S_AT, 213135_AT, 202071_AT, 203710_AT, 208712_AT, 201666_AT, 209515_S_AT, 214701_S_AT, 207808_S_AT, 209173_AT, 206806_AT, 210495_X_AT, 204686_AT, 209396_S_AT, 213664_AT, 222294_S_AT, 220203_AT",213,1098,16130,1.655250262962108,1,0.2905646276180414,0.2824067437707966
GOTERM_BP_5,GO:0060326~cell chemotaxis,9,4.128440366972478,0.018115300896087635,"206214_AT, 204606_AT, 205051_S_AT, 209687_AT, 208399_S_AT, 213135_AT, 203510_AT, 205357_S_AT, 208949_S_AT",213,251,16130,2.715335839739633,1,0.2905646276180414,0.2824067437707966
GOTERM_CC_5,GO:0030016~myofibril,8,3.669724770642202,0.01968458606591912,"205485_AT, 203766_S_AT, 202920_AT, 202071_AT, 209447_AT, 201650_AT, 204288_S_AT, 212992_AT",200,212,15514,2.9271698113207547,0.9966066570757192,0.20851080055010626,0.19538774317282684
GOTERM_BP_5,GO:0043087~regulation of GTPase activity,17,7.79816513761468,0.02034756495129019,"203474_AT, 203387_S_AT, 213135_AT, 203355_S_AT, 212224_AT, 203911_AT, 208228_S_AT, 209325_S_AT, 209288_S_AT, 204513_S_AT, 204606_AT, 205051_S_AT, 206070_S_AT, 218613_AT, 206806_AT, 203638_S_AT, 204686_AT, 203386_AT, 213103_AT, 212843_AT",213,691,16130,1.8630548364960628,1,0.32001170332483664,0.3110270642554358
GOTERM_BP_5,GO:0048705~skeletal system morphogenesis,8,3.669724770642202,0.021689302215752396,"211343_S_AT, 202311_S_AT, 202310_S_AT, 207980_S_AT, 203638_S_AT, 219077_S_AT, 205713_S_AT, 205498_AT, 208228_S_AT, 219049_AT",213,211,16130,2.8711923992612864,1,0.33223484196982517,0.3229070264231909
GOTERM_BP_5,GO:0050921~positive regulation of chemotaxis,6,2.7522935779816518,0.021810627528159456,"206214_AT, 204606_AT, 209687_AT, 208399_S_AT, 213135_AT, 203510_AT",213,121,16130,3.7550925387032943,1,0.33223484196982517,0.3229070264231909
GOTERM_BP_5,GO:0032355~response to estradiol,6,2.7522935779816518,0.021810627528159456,"202311_S_AT, 202310_S_AT, 219195_AT, 204493_AT, 211725_S_AT, 205498_AT, 208712_AT, 213258_AT",213,121,16130,3.7550925387032943,1,0.33223484196982517,0.3229070264231909
GOTERM_BP_5,GO:0043270~positive regulation of ion transport,8,3.669724770642202,0.022714967874320646,"206043_S_AT, 202908_AT, 214505_S_AT, 210298_X_AT, 209687_AT, 202920_AT, 206765_AT, 201540_AT, 208399_S_AT, 210299_S_AT, 208949_S_AT",213,213,16130,2.8442328462165793,1,0.34171212541369317,0.3321182259388249
GOTERM_BP_5,GO:0014031~mesenchymal cell development,7,3.211009174311927,0.023126619689243604,"202311_S_AT, 202310_S_AT, 207980_S_AT, 208399_S_AT, 203638_S_AT, 203685_AT, 219743_AT, 208228_S_AT, 208025_S_AT",213,167,16130,3.1742149503809287,1,0.3436360299837301,0.3339881150213463
GOTERM_BP_5,GO:0050770~regulation of axonogenesis,7,3.211009174311927,0.023744744236134492,"204105_S_AT, 214701_S_AT, 202709_AT, 211719_X_AT, 212850_S_AT, 209687_AT, 213135_AT, 210495_X_AT, 213241_AT, 214702_AT, 212464_S_AT, 216442_X_AT",213,168,16130,3.1553208137715183,1,0.34737637103120894,0.33762344236476705
GOTERM_BP_5,GO:0071559~response to transforming growth factor beta,8,3.669724770642202,0.02378786613681635,"202709_AT, 202311_S_AT, 202310_S_AT, 207980_S_AT, 207144_S_AT, 219077_S_AT, 221577_X_AT, 201474_S_AT, 219195_AT",213,215,16130,2.8177748662517743,1,0.34737637103120894,0.33762344236476705
GOTERM_BP_5,GO:0046620~regulation of organ growth,5,2.293577981651376,0.023808619979843387,"208893_S_AT, 219778_AT, 208892_S_AT, 203638_S_AT, 49452_AT, 219743_AT, 208228_S_AT",213,83,16130,4.561909610272075,1,0.34737637103120894,0.33762344236476705
GOTERM_BP_5,GO:0071345~cellular response to cytokine stimulus,17,7.79816513761468,0.02426163727094488,"205876_AT, 209395_AT, 202311_S_AT, 202310_S_AT, 219195_AT, 205498_AT, 201430_S_AT, 203980_AT, 221266_S_AT, 204606_AT, 205051_S_AT, 212531_AT, 204932_AT, 209687_AT, 218856_AT, 209396_S_AT, 219093_AT, 213258_AT, 212843_AT",213,706,16130,1.8234715184401975,1,0.3518663800612485,0.341987390034756
GOTERM_MF_5,GO:0019199~transmembrane receptor protein kinase activity,5,2.293577981651376,0.024825044181346005,"201843_S_AT, 205051_S_AT, 206070_S_AT, 203638_S_AT, 201842_S_AT, 208228_S_AT, 203510_AT",164,82,12075,4.4895151695419395,0.9921849800930426,0.6416401316619341,0.6416401316619341
GOTERM_BP_5,GO:0008064~regulation of actin polymerization or depolymerization,7,3.211009174311927,0.024968277845598345,"209288_S_AT, 204606_AT, 202609_AT, 209687_AT, 203474_AT, 203766_S_AT, 205728_AT",213,170,16130,3.11819939243303,1,0.3595256433577149,0.34943161208260154
GOTERM_BP_5,GO:0030832~regulation of actin filament length,7,3.211009174311927,0.02559192730147454,"209288_S_AT, 204606_AT, 202609_AT, 209687_AT, 203474_AT, 203766_S_AT, 205728_AT",213,171,16130,3.0999643082667547,1,0.36037004607076356,0.35025230737018065
GOTERM_CC_5,GO:0043292~contractile fiber,8,3.669724770642202,0.025641883710096743,"205485_AT, 203766_S_AT, 202920_AT, 202071_AT, 209447_AT, 201650_AT, 204288_S_AT, 212992_AT",200,224,15514,2.7703571428571427,0.9994063620743883,0.2528820255547472,0.2369663735967561
GOTERM_BP_5,GO:0001667~ameboidal-type cell migration,10,4.587155963302752,0.02591962075906691,"202435_S_AT, 208399_S_AT, 202436_S_AT, 211478_S_AT, 201666_AT, 202286_S_AT, 203717_AT, 205051_S_AT, 202295_S_AT, 201474_S_AT, 203716_S_AT, 213103_AT, 203510_AT, 202437_S_AT",213,320,16130,2.3664906103286385,1,0.3628746906269368,0.3526866316002515
GOTERM_CC_5,GO:0044433~cytoplasmic vesicle part,15,6.8807339449541285,0.02734431198741353,"211719_X_AT, 203387_S_AT, 204018_X_AT, 202833_S_AT, 216944_S_AT, 211429_S_AT, 204870_S_AT, 209458_X_AT, 209514_S_AT, 203386_AT, 214702_AT, 212464_S_AT, 216442_X_AT, 209116_X_AT, 205382_S_AT, 205016_AT, 205612_AT, 217414_X_AT, 211696_X_AT, 211699_X_AT, 203710_AT, 201666_AT, 209515_S_AT, 206209_S_AT, 214701_S_AT, 207808_S_AT, 210495_X_AT, 214414_X_AT, 217232_X_AT, 212992_AT, 222294_S_AT, 211745_X_AT",200,615,15514,1.891951219512195,0.9996399926028785,0.26068244094667564,0.24427585375422753
GOTERM_BP_5,GO:0050900~leukocyte migration,11,5.045871559633028,0.02736024588668522,"211719_X_AT, 202311_S_AT, 202310_S_AT, 208399_S_AT, 208949_S_AT, 214701_S_AT, 206214_AT, 204606_AT, 205051_S_AT, 202609_AT, 207808_S_AT, 209687_AT, 210495_X_AT, 201474_S_AT, 214702_AT, 212464_S_AT, 216442_X_AT",213,376,16130,2.215438018180002,1,0.3808420433192621,0.37014953343251156
GOTERM_BP_5,GO:0007044~cell-substrate junction assembly,5,2.293577981651376,0.02770688180227821,"214701_S_AT, 211719_X_AT, 206070_S_AT, 202071_AT, 210495_X_AT, 209270_AT, 203685_AT, 214702_AT, 212464_S_AT, 216442_X_AT",213,87,16130,4.352166639684852,1,0.3834632441435304,0.37269714150035943
GOTERM_BP_5,GO:0007416~synapse assembly,6,2.7522935779816518,0.028609256904005603,"204105_S_AT, 213308_AT, 212850_S_AT, 214930_AT, 209470_S_AT, 209737_AT, 209469_AT",213,130,16130,3.495124593716143,1,0.3914780803474665,0.38048695340129485
GOTERM_BP_5,GO:0000165~MAPK cascade,19,8.715596330275229,0.02879508263576385,"211719_X_AT, 209395_AT, 203786_S_AT, 208228_S_AT, 205051_S_AT, 210372_S_AT, 221073_S_AT, 203638_S_AT, 205728_AT, 204014_AT, 214702_AT, 212464_S_AT, 216442_X_AT, 205016_AT, 208892_S_AT, 208399_S_AT, 213135_AT, 205498_AT, 209457_AT, 208893_S_AT, 214701_S_AT, 204606_AT, 204932_AT, 210495_X_AT, 202295_S_AT, 204686_AT, 209396_S_AT, 212843_AT",213,841,16130,1.7108517135312866,1,0.39158230053450155,0.38058824750545694
GOTERM_BP_5,GO:0032845~negative regulation of homeostatic process,7,3.211009174311927,0.028940227826455733,"216944_S_AT, 204606_AT, 205485_AT, 204932_AT, 202920_AT, 203710_AT, 203685_AT, 218559_S_AT",213,176,16130,3.0118971404182675,1,0.39158230053450155,0.38058824750545694
GOTERM_BP_5,GO:0032940~secretion by cell,21,9.63302752293578,0.029643016663179513,"211719_X_AT, 209395_AT, 202833_S_AT, 208025_S_AT, 216944_S_AT, 205051_S_AT, 209687_AT, 211429_S_AT, 218856_AT, 209514_S_AT, 214702_AT, 212464_S_AT, 216442_X_AT, 205382_S_AT, 204401_AT, 205612_AT, 220204_S_AT, 208399_S_AT, 213135_AT, 202071_AT, 203710_AT, 201666_AT, 209515_S_AT, 214701_S_AT, 207808_S_AT, 206806_AT, 210495_X_AT, 204686_AT, 209396_S_AT, 213664_AT, 222294_S_AT, 220203_AT",213,966,16130,1.6462543376199223,1,0.3972171047408764,0.3860648491164422
GOTERM_BP_5,GO:0006897~endocytosis,16,7.339449541284404,0.029707182257795395,"219643_AT, 204018_X_AT, 209737_AT, 208949_S_AT, 204513_S_AT, 212850_S_AT, 203854_AT, 205710_AT, 209458_X_AT, 209822_S_AT, 209514_S_AT, 209116_X_AT, 217414_X_AT, 211696_X_AT, 211699_X_AT, 205498_AT, 209515_S_AT, 218960_AT, 204606_AT, 37408_AT, 214414_X_AT, 217232_X_AT, 210605_S_AT, 222294_S_AT, 211745_X_AT",213,665,16130,1.8220198383282151,1,0.3972171047408764,0.3860648491164422
GOTERM_BP_5,GO:0010942~positive regulation of cell death,15,6.8807339449541285,0.029848684171279727,"203180_AT, 203786_S_AT, 202436_S_AT, 204018_X_AT, 208025_S_AT, 210372_S_AT, 221073_S_AT, 209458_X_AT, 209116_X_AT, 201487_AT, 208892_S_AT, 217414_X_AT, 211696_X_AT, 202435_S_AT, 211699_X_AT, 213135_AT, 219077_S_AT, 219195_AT, 204493_AT, 211725_S_AT, 208893_S_AT, 214414_X_AT, 202295_S_AT, 217232_X_AT, 203685_AT, 202437_S_AT, 211745_X_AT",213,607,16130,1.8713599554493354,1,0.3972171047408764,0.3860648491164422
GOTERM_BP_5,GO:0048762~mesenchymal cell differentiation,7,3.211009174311927,0.0303438721053522,"202311_S_AT, 202310_S_AT, 207980_S_AT, 208399_S_AT, 203638_S_AT, 203685_AT, 219743_AT, 208228_S_AT, 208025_S_AT",213,178,16130,2.9780555995146916,1,0.4011866902877882,0.3899229846975447
GOTERM_MF_5,GO:0004866~endopeptidase inhibitor activity,7,3.211009174311927,0.03058103784417855,"207808_S_AT, 211429_S_AT, 202833_S_AT, 213258_AT, 203021_AT, 206595_AT, 202826_AT, 201666_AT",164,174,12075,2.962047939444912,0.997507004412411,0.6416401316619341,0.6416401316619341
GOTERM_BP_5,GO:0071363~cellular response to growth factor stimulus,15,6.8807339449541285,0.030934281002007222,"202709_AT, 220204_S_AT, 202311_S_AT, 202310_S_AT, 208892_S_AT, 207980_S_AT, 219077_S_AT, 219195_AT, 203911_AT, 208228_S_AT, 209737_AT, 208893_S_AT, 212850_S_AT, 203638_S_AT, 207144_S_AT, 221577_X_AT, 201474_S_AT, 202826_AT, 220203_AT",213,610,16130,1.8621565458323714,1,0.40173546488576223,0.3904563519162198
GOTERM_BP_5,GO:0015711~organic anion transport,10,4.587155963302752,0.03101756066624176,"217414_X_AT, 211696_X_AT, 206529_X_AT, 211699_X_AT, 204018_X_AT, 206209_S_AT, 219932_AT, 203908_AT, 49452_AT, 214414_X_AT, 209458_X_AT, 217232_X_AT, 208161_S_AT, 213664_AT, 204151_X_AT, 209116_X_AT, 211745_X_AT",213,331,16130,2.2878459072663575,1,0.40173546488576223,0.3904563519162198
GOTERM_BP_5,GO:0010631~epithelial cell migration,8,3.669724770642202,0.03134553934554363,"203717_AT, 205051_S_AT, 202435_S_AT, 202295_S_AT, 202436_S_AT, 201474_S_AT, 203716_S_AT, 211478_S_AT, 213103_AT, 203510_AT, 202286_S_AT, 202437_S_AT",213,228,16130,2.6571122642286467,1,0.4038239164622695,0.39248616818834947
GOTERM_CC_5,GO:0099572~postsynaptic specialization,7,3.211009174311927,0.031455690396408456,"213308_AT, 216944_S_AT, 212850_S_AT, 218309_AT, 202609_AT, 218613_AT, 203710_AT, 203355_S_AT, 209737_AT",200,184,15514,2.9510326086956526,0.9998928048206178,0.2811352329179006,0.2634414070699208
GOTERM_CC_5,GO:0014069~postsynaptic density,7,3.211009174311927,0.031455690396408456,"213308_AT, 216944_S_AT, 212850_S_AT, 218309_AT, 202609_AT, 218613_AT, 203710_AT, 203355_S_AT, 209737_AT",200,184,15514,2.9510326086956526,0.9998928048206178,0.2811352329179006,0.2634414070699208
GOTERM_BP_5,GO:0097193~intrinsic apoptotic signaling pathway,9,4.128440366972478,0.03156289252363466,"213693_S_AT, 202435_S_AT, 203710_AT, 219077_S_AT, 202436_S_AT, 204493_AT, 211725_S_AT, 216944_S_AT, 202908_AT, 209687_AT, 207847_S_AT, 203685_AT, 219877_AT, 202437_S_AT",213,279,16130,2.4428290171134335,1,0.40447262271028117,0.3931166613790264
GOTERM_BP_5,GO:0010976~positive regulation of neuron projection development,8,3.669724770642202,0.0319025118839418,"211719_X_AT, 213135_AT, 201430_S_AT, 209737_AT, 214701_S_AT, 206070_S_AT, 209687_AT, 210495_X_AT, 201474_S_AT, 209822_S_AT, 214702_AT, 212464_S_AT, 216442_X_AT",213,229,16130,2.6455091539045044,1,0.406673072541616,0.3952553314463106
GOTERM_BP_5,GO:1901652~response to peptide,12,5.5045871559633035,0.032520913338046985,"221840_AT, 202311_S_AT, 202310_S_AT, 203387_S_AT, 205498_AT, 201666_AT, 209687_AT, 221073_S_AT, 207144_S_AT, 204686_AT, 203386_AT, 219093_AT, 205357_S_AT, 201926_S_AT",213,444,16130,2.0466945819058493,1,0.4123856131138733,0.40080748689928064
GOTERM_BP_5,GO:1902533~positive regulation of intracellular signal transduction,20,9.174311926605505,0.03273118294757432,"209395_AT, 203786_S_AT, 202436_S_AT, 208228_S_AT, 217127_AT, 205051_S_AT, 210372_S_AT, 221073_S_AT, 203638_S_AT, 205728_AT, 205016_AT, 208892_S_AT, 202435_S_AT, 208399_S_AT, 213135_AT, 209699_X_AT, 204493_AT, 211725_S_AT, 205498_AT, 209457_AT, 211653_X_AT, 208893_S_AT, 204606_AT, 204932_AT, 206806_AT, 209396_S_AT, 203685_AT, 202437_S_AT",213,915,16130,1.6552502629621078,1,0.41289023489075527,0.40129794093015597
GOTERM_MF_5,GO:0005509~calcium ion binding,17,7.79816513761468,0.03281926834599719,"205612_AT, 219643_AT, 201843_S_AT, 200660_AT, 214745_AT, 203710_AT, 205713_S_AT, 214803_AT, 206517_AT, 216944_S_AT, 212850_S_AT, 205485_AT, 207808_S_AT, 205710_AT, 201842_S_AT, 202350_S_AT, 209822_S_AT, 210342_S_AT, 203256_AT",164,717,12075,1.7457138483518726,0.9984042174250276,0.6416401316619341,0.6416401316619341
GOTERM_BP_5,GO:0055002~striated muscle cell development,6,2.7522935779816518,0.03290675632770779,"205485_AT, 203766_S_AT, 201650_AT, 203685_AT, 219743_AT, 204288_S_AT",213,135,16130,3.365675534689619,1,0.4129542167135143,0.4013601264011613
